train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.9369834,0.82263213,0.057217944,0.6192101,0.025880536,0.9343048,0.8472306,0.061668355,0.6364117,0.026635136,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,199,100
0.9844803,0.92533976,0.034795266,0.67281884,0.12458853,0.9794936,1.0916908,0.04264024,0.80744994,0.37350366,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,201,100
0.9875158,0.6669685,0.027258852,0.5233878,0.10198133,0.966873,1.10655,0.046118736,0.7848636,0.51569873,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,202,100
0.9011439,0.783385,0.06588715,0.593157,0.022638472,0.90529835,0.7734818,0.06487471,0.59338135,0.022163875,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,203,100
0.8734385,1.1264454,0.08166678,0.8483939,0.54026043,0.7566366,1.6490477,0.12026022,1.259098,0.65658075,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,212,100
0.82034576,0.786088,0.082226604,0.6166744,0.023000166,0.7766312,0.83968073,0.0980134,0.6642372,0.024514088,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,216,100
0.926868,0.7700655,0.06294701,0.5889458,0.023219865,0.919777,0.78416145,0.060175505,0.5940194,0.023194758,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,217,100
0.97889775,0.69813925,0.035648596,0.50977576,0.04315904,0.97374755,0.782703,0.040517107,0.5593183,0.045091208,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,220,100
0.97635597,0.9156172,0.039548445,0.6520719,0.13760547,0.9560815,1.2709477,0.056198474,0.88448554,0.2535446,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,222,100
0.98027706,0.880267,0.038867265,0.67049474,0.19526501,0.960664,1.2403883,0.056140564,0.90777904,0.21836759,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,223,100
0.9695665,0.7861429,0.037801836,0.5883858,0.19717199,0.9202322,1.2652787,0.068479985,0.9375131,0.2668417,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,224,100
0.9842211,0.81985164,0.03367863,0.6182764,0.112504,0.9770635,0.9613353,0.04020103,0.734267,0.1382865,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,225,100
0.92915016,1.0788044,0.05933012,0.80854636,0.29541636,0.8648216,1.5747571,0.08520633,1.1543646,0.42904228,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,226,100
0.9142612,1.2524365,0.06755317,0.91214126,0.38677534,0.844973,1.7103292,0.09524322,1.2387844,0.53669995,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,227,100
0.98482877,0.69937974,0.0320094,0.53427345,0.13469401,0.9657141,1.0657887,0.049120527,0.79402137,0.37004298,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,228,100
0.9354594,1.0648838,0.056437425,0.7894054,0.37943694,0.82328206,1.8000633,0.09273434,1.2664526,0.46470714,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,232,100
0.8415921,0.74508226,0.08482922,0.5936679,0.022071587,0.8116598,0.7911122,0.09376255,0.6172962,0.022940118,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,234,100
0.98903716,0.78613436,0.03039375,0.5910272,0.14331123,0.9835535,0.986113,0.03869222,0.70387995,0.33744988,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,236,100
0.98949856,0.744639,0.027606867,0.5747097,0.26092133,0.9836865,0.9180311,0.035025705,0.715205,0.18726996,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,237,100
0.9892172,0.7405745,0.028527433,0.5509736,0.09943365,0.98347265,0.95192635,0.0361729,0.7011451,0.1449551,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,239,100
0.9727665,0.7423634,0.042028412,0.556077,0.19549936,0.86778677,1.7815833,0.08192439,1.2949669,0.5459684,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,240,100
0.9942268,0.69083554,0.022807922,0.5157879,0.10520784,0.9894782,0.97350174,0.03085278,0.7299289,0.26734313,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,241,100
0.9812166,0.72592765,0.034609977,0.5418546,0.1584424,0.9649304,1.0631907,0.04942287,0.79241014,0.28572962,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,242,100
0.985059,0.74721736,0.02711142,0.57462674,0.036308937,0.97438776,0.9667787,0.036813032,0.7241265,0.047921807,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,243,100
0.96212566,0.88597965,0.049635716,0.66595286,0.24536507,0.873859,1.6062868,0.08741478,1.1491734,0.5934288,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,246,100
