"LakeID","LakeTR","train_rmse","test_rmse","Source"
44,"Temperate",0.7135873,0.9965018,"T"
47,"Cool",0.76725787,1.0082326,"T"
48,"Hot",0.67532396,0.7991569,"T"
49,"Frigid",1.1563877,1.3833824,"T"
50,"Cool",0.787738,0.97403866,"T"
53,"Temperate",0.90637714,1.0687791,"T"
54,"Cool",1.0037493,1.2563545,"T"
55,"Hot",0.6396425,0.6803753,"T"
56,"Frigid",1.2462039,1.4158679,"T"
57,"Cool",0.80685025,1.0314226,"T"
61,"Temperate",1.3838599,1.6971089,"T"
63,"Cool",1.2666438,1.5373447,"T"
65,"Hot",0.73987436,0.7954579,"T"
68,"Cool",0.89303625,1.3271118,"T"
71,"Temperate",0.87457204,1.0979935,"T"
72,"Cool",0.9029908,1.3056672,"T"
75,"Cool",0.9309727,1.2547512,"T"
77,"Hot",0.6575214,0.9280193,"T"
78,"Hot",0.7518577,1.091312,"T"
79,"Temperate",0.88406926,1.2748235,"T"
80,"Frigid",1.289022,1.7496387,"T"
87,"Temperate",0.71540016,0.89445823,"T"
88,"Cool",1.2484195,1.6144834,"T"
91,"Cool",0.5897118,0.71715,"T"
93,"Frigid",1.0758812,1.3265481,"T"
95,"Cool",0.69595593,0.89587903,"T"
98,"Hot",0.80541265,0.9274835,"T"
100,"Cool",0.90466034,1.209291,"T"
102,"Cool",1.1140007,1.3630418,"T"
104,"Cool",0.8129683,1.1052884,"T"
105,"Cool",0.6252101,0.76529783,"T"
107,"Cool",0.85297155,1.1218494,"T"
109,"Warm",0.7654996,1.0734509,"T"
110,"Temperate",1.0724005,1.4476603,"T"
112,"Frigid",0.8867765,1.6060735,"T"
113,"Temperate",1.0094825,1.3673296,"T"
114,"Hot",0.8690627,0.9862163,"T"
118,"Temperate",0.81735754,1.2274833,"T"
122,"Temperate",1.003253,1.2597197,"T"
124,"Cool",1.1339957,1.6506462,"T"
126,"Frigid",1.20081,1.615715,"T"
127,"Cool",0.7004456,0.9385359,"T"
128,"Cool",0.9886921,1.3030347,"T"
129,"Hot",0.8311674,0.85714483,"T"
130,"Temperate",0.9173651,1.1296223,"T"
132,"Warm",0.78306216,0.8494481,"T"
135,"Temperate",0.63913554,0.8577183,"T"
136,"Cool",0.84128976,1.3203933,"T"
137,"Cool",0.6854627,1.0104643,"T"
139,"Hot",0.6827497,0.83013886,"T"
147,"Cool",0.87873983,1.1048726,"T"
151,"Temperate",0.7489943,0.9378016,"T"
152,"Frigid",1.1374506,1.4534283,"T"
153,"Hot",0.7201464,0.7986825,"T"
155,"Cool",0.8376005,1.1069176,"T"
157,"Cool",0.7205849,1.0234072,"T"
158,"Temperate",0.78695446,1.067436,"T"
159,"Cool",0.82581913,1.1874613,"T"
160,"Cool",0.7331277,0.9558317,"T"
161,"Warm",0.94302225,1.0138669,"T"
162,"Frigid",1.2393049,1.4921507,"T"
165,"Temperate",0.9191297,1.0830956,"T"
168,"Cool",1.1197323,1.6068014,"T"
172,"Cool",0.78520447,1.0611103,"T"
173,"Hot",0.7944747,1.4098021,"T"
174,"Cool",0.9139709,1.2577586,"T"
179,"Frigid",0.6591478,0.7113112,"T"
181,"Temperate",0.8662044,1.2813624,"T"
184,"Frigid",1.1338184,1.57665,"T"
186,"Cool",0.7845727,0.9885365,"T"
188,"Hot",0.64131,0.8188877,"T"
189,"Frigid",1.3165098,1.5091258,"T"
190,"Cool",0.8208109,1.1710868,"T"
192,"Cool",0.7447169,0.9762819,"T"
193,"Cool",0.74067205,0.9893517,"T"
194,"Hot",0.7474915,0.94639605,"T"
195,"Cool",0.70545316,0.97020966,"T"
198,"Temperate",0.72535753,0.97946054,"T"
199,"Hot",0.82263213,0.8472306,"T"
201,"Temperate",0.92533976,1.0916908,"T"
202,"Cool",0.6669685,1.10655,"T"
203,"Hot",0.783385,0.7734818,"T"
212,"Frigid",1.1264454,1.6490477,"T"
216,"Hot",0.786088,0.83968073,"T"
217,"Hot",0.7700655,0.78416145,"T"
220,"Warm",0.69813925,0.782703,"T"
222,"Cool",0.9156172,1.2709477,"T"
223,"Cool",0.880267,1.2403883,"T"
224,"Cool",0.7861429,1.2652787,"T"
225,"Cool",0.81985164,0.9613353,"T"
226,"Frigid",1.0788044,1.5747571,"T"
227,"Frigid",1.2524365,1.7103292,"T"
228,"Cool",0.69937974,1.0657887,"T"
232,"Frigid",1.0648838,1.8000633,"T"
234,"Hot",0.74508226,0.7911122,"T"
236,"Temperate",0.78613436,0.986113,"T"
237,"Cool",0.744639,0.9180311,"T"
239,"Temperate",0.7405745,0.95192635,"T"
240,"Frigid",0.7423634,1.7815833,"T"
241,"Temperate",0.69083554,0.97350174,"T"
242,"Cool",0.72592765,1.0631907,"T"
243,"Hot",0.74721736,0.9667787,"T"
246,"Frigid",0.88597965,1.6062868,"T"
248,"Temperate",0.83522093,1.308134,"T"
249,"Hot",0.5505441,0.7960576,"T"
251,"Cool",0.8502842,1.1568768,"T"
252,"Frigid",1.1229823,1.4640322,"T"
254,"Frigid",0.98055243,1.4856912,"T"
258,"Frigid",0.90650505,1.1805525,"T"
259,"Hot",0.8230249,0.7784794,"T"
261,"Cool",0.7915284,0.84722656,"T"
264,"Frigid",1.2504092,1.6267555,"T"
266,"Hot",0.89385605,0.94910276,"T"
267,"Warm",0.64263874,0.77225995,"T"
268,"Warm",0.70464456,1.0549071,"T"
269,"Frigid",0.9982428,1.3397392,"T"
270,"Cool",0.96795607,1.2548659,"T"
273,"Cool",0.8260644,1.0073416,"T"
274,"Hot",1.0433664,1.3999432,"T"
275,"Frigid",1.0127234,1.6432972,"T"
279,"Warm",0.74804157,1.6909462,"T"
280,"Cool",0.8499031,1.1545892,"T"
281,"Cool",0.7616071,0.9616936,"T"
285,"Cool",0.8312345,1.2770098,"T"
287,"Warm",0.7257292,1.1393768,"T"
288,"Cool",0.9211156,1.3040912,"T"
289,"Hot",0.82772154,1.0319759,"T"
290,"Cool",0.72271496,1.1438807,"T"
291,"Cool",0.8123541,1.044619,"T"
292,"Cool",0.84671783,1.3810265,"T"
296,"Warm",0.78790325,0.99500555,"T"
298,"Warm",0.73950857,0.9587601,"T"
300,"Frigid",0.7572442,0.9765873,"T"
301,"Cool",0.82756,1.4486471,"T"
303,"Cool",0.78165156,0.9577607,"T"
306,"Hot",0.69970584,1.0848113,"T"
312,"Frigid",0.82306445,0.9790655,"T"
313,"Cool",0.9390349,1.3021495,"T"
319,"Frigid",1.1643811,1.8190066,"T"
320,"Frigid",0.8522221,1.5853347,"T"
323,"Cool",0.6954576,0.9774471,"T"
324,"Frigid",1.1352954,1.8973998,"T"
326,"Cool",0.7135136,1.0129777,"T"
328,"Temperate",0.7664494,1.0515593,"T"
333,"Cool",0.88816524,1.2773952,"T"
334,"Cool",1.1405529,1.464541,"T"
335,"Cool",0.99364454,1.7133056,"T"
336,"Frigid",0.75024146,0.8709691,"T"
337,"Cool",0.7389843,1.0265883,"T"
340,"Temperate",0.7470339,1.0092807,"T"
342,"Hot",0.7904445,0.8856628,"T"
346,"Cool",0.7383131,1.0999925,"T"
353,"Frigid",0.96010035,1.315935,"T"
354,"Frigid",0.6212632,0.66283596,"T"
356,"Cool",0.712299,1.0692201,"T"
360,"Hot",0.67756534,0.8006173,"T"
361,"Temperate",0.740284,0.91655827,"T"
362,"Hot",0.63009673,0.92922544,"T"
364,"Frigid",1.012067,1.4285185,"T"
365,"Cool",1.1088529,1.7539563,"T"
366,"Temperate",0.61731,0.86936224,"T"
367,"Cool",0.74666667,1.0356241,"T"
368,"Cool",0.7498633,1.2406029,"T"
369,"Cool",0.90701,1.1927595,"T"
371,"Frigid",0.9293171,1.4863627,"T"
372,"Hot",0.71372485,0.84833854,"T"
373,"Frigid",0.91984534,1.4171404,"T"
376,"Frigid",0.72143215,1.0634199,"T"
379,"Warm",0.6889427,0.83949494,"T"
382,"Frigid",0.5261374,0.7256101,"T"
383,"Frigid",0.56393266,0.78700054,"T"
386,"Hot",0.8563377,0.97223306,"T"
387,"Cool",0.69408834,0.85155916,"T"
389,"Frigid",0.9352237,1.28803,"T"
391,"Cool",0.6890368,1.0820446,"T"
393,"Cool",0.7041333,0.9295024,"T"
395,"Frigid",1.026907,1.5066104,"T"
396,"Frigid",1.2334359,2.1169648,"T"
400,"Frigid",0.8963253,1.2473915,"T"
402,"Cool",0.98236585,1.1713574,"T"
404,"Cool",0.8213532,1.283727,"T"
405,"Cool",0.6942673,0.97497475,"T"
409,"Cool",0.9113001,1.3026254,"T"
411,"Warm",0.7027163,0.8131427,"T"
412,"Frigid",0.8656362,1.328437,"T"
413,"Frigid",0.99284226,1.390509,"T"
417,"Frigid",0.9578211,1.53724,"T"
419,"Cool",0.68667144,1.132106,"T"
421,"Cool",0.84770024,1.3881949,"T"
422,"Cool",0.80838233,1.1910735,"T"
424,"Frigid",0.95520395,1.3521987,"T"
426,"Frigid",0.71434695,1.113303,"T"
427,"Cool",0.76090693,1.0662819,"T"
430,"Cool",0.789924,1.0880077,"T"
432,"Cool",1.0657737,1.3892485,"T"
434,"Cool",0.7609844,1.0387584,"T"
438,"Frigid",0.9522596,1.2981867,"T"
441,"Warm",0.9230408,1.1276947,"T"
442,"Hot",0.6668954,0.8350862,"T"
443,"Temperate",0.5995332,0.7823613,"T"
444,"Frigid",0.69168395,0.85295063,"T"
445,"Hot",0.7752437,1.0561385,"T"
448,"Temperate",0.68531024,0.8064435,"T"
449,"Frigid",0.93772656,1.5848483,"T"
454,"Cool",0.7747046,1.0952883,"T"
456,"Frigid",0.77654684,1.009818,"T"
458,"Cool",0.7869513,1.0672413,"T"
460,"Warm",1.0625805,1.0646076,"T"
461,"Temperate",0.85426855,1.0714384,"T"
462,"Hot",0.5442994,0.6400499,"T"
464,"Temperate",1.0121194,1.4663284,"T"
465,"Cool",0.790761,1.6701822,"T"
467,"Frigid",1.0334779,1.635287,"T"
471,"Temperate",0.67909276,0.9199192,"T"
472,"Cool",0.6526621,1.0911813,"T"
474,"Cool",0.74686897,1.163524,"T"
477,"Hot",0.76524997,0.93387425,"T"
481,"Temperate",0.60166985,0.8228781,"T"
482,"Cool",0.8726651,1.10004,"T"
483,"Cool",0.849068,1.2524055,"T"
484,"Hot",0.7162567,0.93008316,"T"
486,"Cool",0.8040313,1.3664448,"T"
488,"Warm",0.67562866,0.93501055,"T"
493,"Cool",0.89136356,1.2576604,"T"
494,"Hot",0.5875949,0.7379188,"T"
495,"Frigid",1.3515593,1.9112084,"T"
496,"Hot",0.7676564,0.79968566,"T"
503,"Cool",0.835301,1.4163073,"T"
508,"Cool",0.8021279,1.0585384,"T"
510,"Hot",0.77893156,0.8522191,"T"
514,"Cool",0.96586275,1.37441,"T"
516,"Cool",0.85992163,1.1716375,"T"
517,"Cool",0.7899166,1.338486,"T"
519,"Frigid",0.7835893,1.683353,"T"
522,"Cool",0.8019467,1.2267545,"T"
523,"Temperate",0.79463947,1.0157686,"T"
527,"Hot",0.81427896,1.0166758,"T"
528,"Hot",0.60875803,0.8770997,"T"
529,"Cool",0.6386495,0.9350986,"T"
530,"Cool",0.73961014,1.3000368,"T"
531,"Hot",0.6775327,1.1812692,"T"
533,"Cool",0.7362893,1.2177812,"T"
534,"Hot",0.67124647,0.9277037,"T"
539,"Hot",0.7678261,1.1965525,"T"
543,"Cool",0.5379701,0.81358147,"T"
545,"Cool",0.6688015,0.9702976,"T"
548,"Frigid",0.90242356,1.2008641,"T"
549,"Cool",0.909033,1.230354,"T"
553,"Hot",0.8152058,0.818511,"T"
555,"Temperate",0.7312782,1.0151702,"T"
556,"Warm",0.6442914,0.7891042,"T"
557,"Frigid",0.9014388,1.6131122,"T"
558,"Temperate",0.91467047,1.3851194,"T"
562,"Warm",0.76102954,0.8908272,"T"
566,"Cool",0.752919,1.0050937,"T"
567,"Hot",0.9100391,1.0949956,"T"
568,"Frigid",0.89938307,1.6944523,"T"
569,"Cool",0.81950486,1.1965475,"T"
570,"Cool",0.9545724,1.3434062,"T"
571,"Temperate",1.1162397,1.3419132,"T"
573,"Temperate",0.7030398,0.9583378,"T"
576,"Hot",0.91126835,1.0388902,"T"
590,"Hot",0.97909534,1.1967461,"T"
594,"Frigid",0.84388727,0.9727006,"T"
601,"Temperate",0.7941371,0.9559584,"T"
603,"Hot",0.59084356,1.0210544,"T"
623,"Hot",0.69947433,1.3057035,"T"
624,"Cool",0.7617582,1.1736276,"T"
630,"Frigid",0.8956719,1.0917131,"T"
634,"Warm",0.5907537,0.82655215,"T"
635,"Frigid",0.7884318,1.3662997,"T"
637,"Hot",0.7978273,1.006511,"T"
639,"Frigid",1.014154,1.3704671,"T"
645,"Cool",0.97929734,1.1945021,"T"
646,"Cool",0.7449315,1.0400606,"T"
648,"Hot",1.2575886,1.4284719,"T"
654,"Cool",0.75419563,0.9429242,"T"
657,"Cool",0.7877821,1.1251554,"T"
672,"Cool",0.77902955,1.1691068,"T"
679,"Cool",0.7356216,0.9364379,"T"
681,"Cool",0.79413027,0.87443775,"T"
684,"Cool",0.71483624,1.0004545,"T"
710,"Frigid",0.7002133,0.9906225,"T"
713,"Cool",0.76831526,1.0415145,"T"
725,"Frigid",0.79404217,0.9811627,"T"
728,"Cool",0.81505066,1.0793545,"T"
733,"Cool",0.7413913,1.0361886,"T"
736,"Frigid",0.67282796,0.9884254,"T"
744,"Cool",0.65051275,0.8599885,"T"
754,"Cool",0.78213006,1.1109657,"T"
758,"Frigid",0.9973329,1.3470873,"T"
767,"Warm",0.5637673,0.69394636,"T"
770,"Hot",0.63152784,0.87672293,"T"
771,"Cool",0.7430798,1.1657714,"T"
779,"Cool",0.77806544,1.0492469,"T"
792,"Frigid",0.9022845,1.7967097,"T"
797,"Cool",0.76639706,1.3945566,"T"
800,"Warm",0.98450613,1.1639338,"T"
804,"Cool",0.80628765,1.1061735,"T"
805,"Cool",0.6693975,1.0398098,"T"
810,"Cool",0.7111095,0.9969352,"T"
819,"Frigid",0.727602,0.92585313,"T"
824,"Warm",0.64101285,0.82316124,"T"
825,"Cool",0.6303455,1.1069039,"T"
827,"Cool",0.8241283,1.0532576,"T"
829,"Hot",0.7824786,0.9578751,"T"
840,"Temperate",0.74072224,0.9897217,"T"
849,"Cool",0.90251637,1.2267519,"T"
881,"Warm",0.7199273,0.9144242,"T"
883,"Warm",0.72121036,1.0422637,"T"
893,"Temperate",0.70993686,0.9859785,"T"
894,"Temperate",0.8190729,0.99999195,"T"
904,"Cool",0.7873145,1.0957451,"T"
905,"Temperate",0.69443846,0.9802913,"T"
907,"Temperate",0.75718504,1.0517523,"T"
908,"Cool",0.72669035,1.033005,"T"
910,"Cool",0.7403957,1.0769438,"T"
913,"Cool",0.4932485,0.68251437,"T"
920,"Cool",0.8027578,0.9929118,"T"
924,"Frigid",0.93091166,1.0220362,"T"
929,"Hot",0.76176447,0.8937658,"T"
931,"Warm",0.6753531,1.0132315,"T"
936,"Cool",0.75072855,1.1491628,"T"
945,"Warm",0.8565672,1.1195917,"T"
949,"Cool",0.80211437,1.0706556,"T"
976,"Cool",0.75759876,1.3171132,"T"
977,"Cool",0.7392166,1.0438379,"T"
982,"Cool",0.7911579,1.1742753,"T"
1003,"Cool",0.8407896,1.0767144,"T"
1009,"Cool",0.7483218,0.99777305,"T"
1011,"Cool",0.9140433,1.3710871,"T"
1019,"Cool",0.85063183,1.2527729,"T"
1026,"Temperate",0.78259504,0.96142745,"T"
1028,"Cool",0.691353,1.0045874,"T"
1050,"Cool",1.0308461,1.2784629,"T"
1053,"Cool",0.9161286,1.2511879,"T"
1057,"Warm",0.6079872,0.91035223,"T"
1061,"Cool",0.6367109,0.97085625,"T"
1062,"Cool",0.714804,1.0062089,"T"
1066,"Cool",0.6601808,0.7895007,"T"
1071,"Temperate",0.7079213,1.0839174,"T"
1075,"Temperate",0.7255958,1.0410209,"T"
1083,"Temperate",1.0620339,1.4286797,"T"
1107,"Hot",0.5774602,0.9728884,"T"
1110,"Warm",0.66727036,0.8380632,"T"
1116,"Temperate",0.6648876,0.97057843,"T"
1128,"Warm",0.73082596,1.1220129,"T"
1130,"Cool",0.7039967,1.0549908,"T"
1145,"Warm",0.84749526,1.0305673,"T"
1154,"Temperate",0.97317255,1.3165793,"T"
1169,"Temperate",0.8165402,1.0952648,"T"
1170,"Warm",0.6500791,0.91590995,"T"
1174,"Temperate",0.78789234,1.0259042,"T"
1184,"Cool",0.7814796,1.0681118,"T"
1188,"Hot",0.66155607,0.9516144,"T"
1192,"Cool",0.80207926,0.93167317,"T"
1193,"Temperate",0.87867224,1.0460479,"T"
1195,"Temperate",0.5125232,0.7928598,"T"
1196,"Hot",0.62585145,0.7859623,"T"
1199,"Temperate",0.7143589,0.9220396,"T"
1201,"Cool",0.7538658,0.9891239,"T"
1203,"Temperate",0.84291345,1.1609782,"T"
1204,"Warm",0.57304645,0.82224756,"T"
1219,"Hot",0.5011184,0.69482714,"T"
1221,"Cool",0.7291692,1.0534058,"T"
1236,"Warm",0.7678244,0.93731207,"T"
1237,"Cool",0.7289406,1.1728549,"T"
1240,"Cool",0.6329308,0.8648984,"T"
1246,"Cool",0.68032295,0.9883334,"T"
1249,"Cool",0.7196515,1.215597,"T"
1259,"Temperate",0.50778544,0.74327046,"T"
1270,"Hot",0.7400146,1.1312635,"T"
1283,"Frigid",0.5836125,0.7594618,"T"
1286,"Cool",0.84027356,1.472082,"T"
1294,"Cool",0.86765236,1.1718141,"T"
1319,"Cool",0.8082498,1.2183572,"T"
1321,"Hot",0.834141,0.9642231,"T"
1336,"Cool",0.59950525,0.9395945,"T"
1344,"Warm",0.7986017,0.9705043,"T"
1358,"Hot",0.6294531,1.0854877,"T"
1359,"Temperate",0.699673,0.98133284,"T"
1360,"Temperate",0.75834304,1.1058929,"T"
1368,"Hot",0.7294517,1.0148435,"T"
1370,"Cool",0.76298857,1.0654417,"T"
1375,"Cool",0.7203813,0.9879167,"T"
1424,"Cool",0.92275965,1.3406104,"T"
1425,"Cool",0.63328904,0.99924153,"T"
1432,"Cool",0.6165553,0.8477957,"T"
1434,"Hot",0.6827943,0.79524636,"T"
1467,"Hot",0.6691171,0.99988467,"T"
1489,"Cool",0.6098362,1.058799,"T"
1493,"Hot",0.7570576,1.4285407,"T"
1498,"Temperate",0.60126394,0.8813319,"T"
1505,"Temperate",0.67548466,0.87270516,"T"
1516,"Cool",0.864832,1.4312477,"T"
1524,"Cool",0.8777316,1.1827446,"T"
1526,"Temperate",0.53739166,0.88231844,"T"
1529,"Warm",0.67416745,0.87392706,"T"
1547,"Cool",0.7305951,1.0234792,"T"
1567,"Hot",0.6838459,1.1071596,"T"
1573,"Frigid",0.8980333,2.2005043,"T"
1576,"Frigid",0.8478494,1.3618996,"T"
1582,"Temperate",0.8417929,1.2070386,"T"
1594,"Cool",0.76127785,1.184882,"T"
1596,"Warm",0.58901685,0.83842164,"T"
1613,"Frigid",0.7362472,1.354869,"T"
1616,"Hot",0.4776717,0.6659343,"T"
1618,"Temperate",0.664836,0.97754943,"T"
1623,"Cool",0.7374392,1.0183432,"T"
1632,"Cool",0.6747116,0.9141096,"T"
1640,"Cool",0.66062486,1.304255,"T"
1649,"Temperate",0.64616776,0.8078029,"T"
1652,"Cool",0.54781836,0.81753576,"T"
1658,"Warm",0.66873914,1.1486844,"T"
1659,"Hot",0.8497039,0.9178148,"T"
1676,"Cool",0.6891905,1.0311024,"T"
1679,"Cool",0.7609958,0.95812523,"T"
1703,"Cool",0.66128147,1.0907947,"T"
1706,"Cool",0.6945239,1.0689162,"T"
1714,"Temperate",0.7524642,1.0381109,"T"
1730,"Cool",0.71955824,0.9227088,"T"
1735,"Temperate",0.78617257,1.0738372,"T"
1740,"Hot",0.71600646,0.9612343,"T"
1745,"Cool",0.7847752,1.0754077,"T"
1756,"Temperate",0.6027495,1.0836322,"T"
1787,"Cool",0.86402625,1.17938,"T"
1790,"Frigid",0.89043736,1.0457065,"T"
1815,"Cool",0.78277415,1.2094464,"T"
1818,"Temperate",0.6018255,1.0401835,"T"
1827,"Frigid",0.7094393,0.9389615,"T"
1831,"Cool",0.71730906,1.037283,"T"
1832,"Cool",0.75817645,1.096816,"T"
1840,"Temperate",0.70434844,0.9263604,"T"
1853,"Hot",0.9215637,1.15485,"T"
1887,"Cool",1.0378696,1.399926,"T"
1891,"Frigid",0.80610305,1.2872748,"T"
1893,"Cool",0.60204476,0.91468203,"T"
1908,"Cool",0.75980574,1.0099472,"T"
1910,"Cool",0.72144336,1.0696985,"T"
1913,"Warm",0.59492344,0.80960244,"T"
1945,"Cool",0.7685998,1.0956135,"T"
1958,"Cool",0.67327523,1.249421,"T"
1970,"Frigid",0.73963016,1.0308921,"T"
1971,"Cool",0.5672843,0.8382385,"T"
1984,"Cool",0.6466913,0.9371445,"T"
1997,"Cool",0.8736037,1.3443195,"T"
2021,"Cool",0.6568365,1.0544275,"T"
2027,"Cool",0.7762268,1.1047454,"T"
2032,"Warm",0.8235256,1.1289939,"T"
2054,"Cool",0.658081,1.0771065,"T"
2064,"Cool",0.7064862,1.182875,"T"
2097,"Cool",0.661499,1.0532186,"T"
2116,"Cool",0.5698166,0.7561024,"T"
2117,"Cool",0.8024137,1.2738143,"T"
2124,"Hot",0.6656903,0.8405946,"T"
2129,"Temperate",0.79003286,0.9984597,"T"
2162,"Cool",0.7519792,0.98954177,"T"
2168,"Hot",0.74336857,1.0421432,"T"
2179,"Cool",0.67664695,1.0578184,"T"
2186,"Frigid",0.62472016,0.7630746,"T"
2192,"Cool",0.76361716,1.4120052,"T"
2199,"Frigid",0.82946944,1.2004881,"T"
2202,"Frigid",0.7058088,0.90971875,"T"
2203,"Frigid",0.53896475,0.8617994,"T"
2228,"Temperate",0.636247,0.8070343,"T"
2253,"Temperate",0.97467417,1.1108108,"T"
2262,"Cool",0.74993724,1.155197,"T"
2270,"Cool",0.7889388,0.90814215,"T"
2271,"Hot",0.5741418,0.66646606,"T"
2304,"Frigid",0.646939,1.3530028,"T"
2305,"Frigid",0.7684775,1.1808443,"T"
2317,"Temperate",0.71739906,0.8612498,"T"
2323,"Cool",0.7606973,1.1708437,"T"
2326,"Cool",0.8401558,1.0065755,"T"
2330,"Cool",0.8275554,1.0798784,"T"
2336,"Cool",0.76964885,1.0413542,"T"
2345,"Temperate",0.6604214,0.9242365,"T"
2351,"Cool",0.8973266,1.5065076,"T"
2358,"Cool",0.6664018,1.0220395,"T"
2364,"Warm",0.82870007,1.0508354,"T"
2367,"Cool",0.75422335,1.0502839,"T"
2368,"Cool",0.7343809,1.1452209,"T"
2395,"Hot",0.8980322,1.0671546,"T"
2415,"Frigid",0.6529015,1.0196693,"T"
2418,"Cool",0.76693,1.1360658,"T"
2420,"Cool",0.7332929,1.2710975,"T"
2425,"Cool",0.66835076,1.0130181,"T"
2436,"Cool",0.71067446,1.019453,"T"
2447,"Cool",0.851808,1.1951295,"T"
2473,"Cool",0.6701338,1.0269597,"T"
2477,"Cool",0.7680752,1.0580244,"T"
2497,"Cool",0.8228512,1.2297922,"T"
2511,"Frigid",0.8396072,1.069205,"T"
2516,"Temperate",0.45884287,0.92754716,"T"
2517,"Temperate",0.676721,1.0685813,"T"
2518,"Temperate",0.6036046,0.8547487,"T"
2559,"Hot",0.8520328,0.9739049,"T"
2569,"Cool",0.8509213,0.99628836,"T"
2594,"Cool",0.7107814,1.1215614,"T"
2595,"Cool",0.70075405,0.98342085,"T"
2613,"Frigid",0.6836015,1.1466646,"T"
2616,"Hot",0.6298664,0.9354003,"T"
2627,"Cool",0.7673087,1.0307208,"T"
2655,"Cool",0.7817165,1.2116956,"T"
2663,"Cool",0.751268,1.1756259,"T"
2682,"Cool",0.8482636,1.1407098,"T"
2696,"Cool",0.82712203,1.1916186,"T"
2709,"Cool",0.69307774,1.189861,"T"
2731,"Cool",0.6951646,1.305345,"T"
2750,"Frigid",0.7778367,1.9412997,"T"
2798,"Cool",0.63923347,0.94178104,"T"
2799,"Warm",0.6568668,0.8704494,"T"
2803,"Temperate",0.8440988,1.0660309,"T"
2812,"Warm",0.7038536,1.0549655,"T"
2819,"Cool",0.77282923,1.1789443,"T"
2881,"Cool",1.0418065,1.4314706,"T"
2898,"Warm",0.69152856,1.0529326,"T"
2926,"Cool",0.62623686,1.2792183,"T"
2927,"Warm",0.68177915,1.8031775,"T"
2940,"Cool",0.8121343,1.4364156,"T"
2944,"Cool",0.61458224,1.2318928,"T"
2946,"Cool",0.77314186,0.9419588,"T"
2955,"Cool",0.72612935,0.9762803,"T"
2978,"Temperate",0.6012168,1.0084925,"T"
2985,"Cool",0.74547154,1.006184,"T"
3097,"Cool",0.8326403,0.9465264,"T"
3109,"Warm",0.6542585,0.9533806,"T"
3133,"Frigid",0.79516375,1.7350674,"T"
3135,"Cool",0.7789479,1.1778649,"T"
3188,"Cool",0.7589996,0.9869943,"T"
3200,"Warm",0.843091,1.3069203,"T"
3211,"Frigid",0.6016047,1.2874742,"T"
3219,"Frigid",0.6755991,1.0984012,"T"
3231,"Cool",0.6917842,1.2466282,"T"
3243,"Cool",0.74941725,1.0337757,"T"
3281,"Cool",0.66635674,1.1173866,"T"
3307,"Warm",0.5924763,0.76998717,"T"
3365,"Cool",0.67642254,1.0972093,"T"
3379,"Cool",0.66508865,1.019477,"T"
3394,"Cool",0.7824041,0.9925354,"T"
3397,"Temperate",0.81938195,1.1108646,"T"
3446,"Frigid",0.69693404,1.5835209,"T"
3476,"Temperate",0.8363188,1.0983759,"T"
3478,"Warm",0.76861936,1.0593327,"T"
3500,"Cool",0.8913021,1.140812,"T"
3570,"Cool",0.6133117,1.0486736,"T"
3587,"Cool",0.80615133,1.1880758,"T"
3614,"Hot",0.72947603,0.99456155,"T"
4292,"Temperate",0.9169712,1.1176798,"T"
4503,"Temperate",0.5611057,1.0089297,"T"
5729,"Cool",0.6502915,1.0849265,"T"
6048,"Temperate",0.8251507,1.1302168,"T"
6785,"Cool",0.56818545,0.8943183,"T"
7739,"Temperate",0.74008006,1.1505113,"T"
8089,"Temperate",0.7558424,0.9723807,"T"
10161,"Temperate",0.63722706,1.0565563,"T"
100000003,"Warm",0.966732,1.136278,"T"
200000001,"Hot",1.4336963,1.8119804,"T"
300000138,"Warm",0.8962168,1.0367196,"T"
300000140,"Warm",1.3828332,1.5698354,"T"
300000223,"Frigid",0.99518716,1.4346074,"T"
300000250,"Frigid",0.90912455,1.5576354,"T"
300000274,"Frigid",0.81234044,1.5438815,"T"
300000311,"Frigid",1.0085881,1.8103975,"T"
300000328,"Frigid",0.978397,1.7307341,"T"
300000337,"Frigid",1.0183873,1.5914595,"T"
300000347,"Frigid",0.7891276,1.8264,"T"
300000349,"Frigid",1.0388006,1.6718801,"T"
300000428,"Cool",1.0645834,1.3251282,"T"
300000437,"Cool",1.0367678,1.3912721,"T"
300000525,"Cool",0.8100551,1.2124065,"T"
300000566,"Cool",0.8427552,1.1763493,"T"
300000654,"Temperate",0.7604029,1.3337787,"T"
300000704,"Temperate",0.78582525,1.2248832,"T"
300000709,"Temperate",0.829731,1.2230909,"T"
300000725,"Temperate",0.94351256,1.1301496,"T"
300000727,"Temperate",1.0607308,1.1788951,"T"
300000767,"Temperate",0.6254515,1.0610489,"T"
300000771,"Temperate",1.1329353,2.063361,"T"
300000772,"Temperate",0.8583519,1.158375,"T"
300000836,"Warm",0.81112117,1.0672073,"T"
300000946,"Hot",0.7795203,0.8516728,"T"
300000962,"Warm",0.9701819,1.1487608,"T"
300001007,"Frigid",0.63199574,1.2525293,"T"
300001024,"Frigid",0.9883148,2.3794787,"T"
300001038,"Frigid",1.2353158,1.2644973,"T"
300001048,"Frigid",0.9941019,1.7074586,"T"
300001053,"Frigid",0.6530944,0.9868512,"T"
300001063,"Frigid",0.95718026,1.9093921,"T"
300001098,"Cool",0.84782314,1.1902438,"T"
