"LakeID","LakeTR","train_rmse","test_rmse","Source","Scenario"
300000328,"F",0.90558743,1.5055327,"C","Cross-domain transfer"
300000337,"F",0.88966334,1.5696619,"C","Cross-domain transfer"
300000347,"F",0.77785075,1.4244884,"C","Cross-domain transfer"
300000349,"F",1.1884633,1.642942,"C","Cross-domain transfer"
300000428,"C",1.0383309,1.5459385,"C","Intra-domain transfer"
300000437,"C",0.8253097,1.4365993,"C","Intra-domain transfer"
300000525,"C",0.79719883,1.2528242,"C","Intra-domain transfer"
300000566,"C",0.7941197,1.1785907,"C","Intra-domain transfer"
300000654,"T",0.69567704,1.2512017,"C","Cross-domain transfer"
300000704,"T",0.7822594,1.1757525,"C","Cross-domain transfer"
300000709,"T",0.80999625,1.3473593,"C","Cross-domain transfer"
300000725,"T",0.9344509,1.2264916,"C","Cross-domain transfer"
300000727,"T",1.0344335,1.2217567,"C","Cross-domain transfer"
300000767,"T",0.6408893,1.0560557,"C","Cross-domain transfer"
300000771,"T",1.0550954,2.0286486,"C","Cross-domain transfer"
300000772,"T",0.85469055,1.1246312,"C","Cross-domain transfer"
300000836,"W",0.8348611,1.1108742,"C","Cross-domain transfer"
300000946,"H",0.80412096,0.84326065,"C","Cross-domain transfer"
300000962,"W",1.0262508,1.1888524,"C","Cross-domain transfer"
300001007,"F",0.5645455,1.2544479,"C","Cross-domain transfer"
300001024,"F",0.9590427,1.6852276,"C","Cross-domain transfer"
300001038,"F",1.1659056,1.4178886,"C","Cross-domain transfer"
300001048,"F",0.9147523,1.5435748,"C","Cross-domain transfer"
300001053,"F",0.65083575,0.94929975,"C","Cross-domain transfer"
300001063,"F",0.8623418,1.7305611,"C","Cross-domain transfer"
300001098,"C",0.7543984,1.1147232,"C","Intra-domain transfer"
300001112,"C",0.89733535,1.3292104,"C","Intra-domain transfer"
300001118,"C",0.8845002,1.4693462,"C","Intra-domain transfer"
300001127,"C",0.78720146,1.3072429,"C","Intra-domain transfer"
300001141,"C",0.7547687,1.0495734,"C","Intra-domain transfer"
300001252,"T",1.1988292,1.5388849,"C","Cross-domain transfer"
300001256,"T",0.8756568,1.1549169,"C","Cross-domain transfer"
300001257,"T",1.1257086,1.4117849,"C","Cross-domain transfer"
300001297,"T",0.85958093,1.6164379,"C","Cross-domain transfer"
300001323,"T",0.9501588,1.1730115,"C","Cross-domain transfer"
300001459,"F",0.6669853,0.98930216,"C","Cross-domain transfer"
300001496,"H",0.91820383,1.1290742,"C","Cross-domain transfer"
300001497,"H",0.7021946,0.8263189,"C","Cross-domain transfer"
300001503,"H",0.8313791,0.9863057,"C","Cross-domain transfer"
300001509,"H",0.93426293,1.2839124,"C","Cross-domain transfer"
300001694,"W",0.8991602,1.0240375,"C","Cross-domain transfer"
300001695,"W",0.78236806,1.0840771,"C","Cross-domain transfer"
300001887,"F",0.7839502,1.4264797,"C","Cross-domain transfer"
300001914,"F",0.832919,1.676096,"C","Cross-domain transfer"
300001994,"F",0.6499784,1.3911438,"C","Cross-domain transfer"
300002119,"F",0.82456183,1.7601782,"C","Cross-domain transfer"
300002123,"F",1.1190991,1.5099385,"C","Cross-domain transfer"
300002129,"F",0.90713704,1.6457193,"C","Cross-domain transfer"
300002202,"F",0.7777704,1.816195,"C","Cross-domain transfer"
300002332,"F",0.78580326,1.6150533,"C","Cross-domain transfer"
300002545,"F",0.82948554,1.3957298,"C","Cross-domain transfer"
300002559,"F",0.8563481,1.779993,"C","Cross-domain transfer"
300002685,"F",0.8923277,1.2285379,"C","Cross-domain transfer"
300002883,"F",0.8908917,1.6857073,"C","Cross-domain transfer"
300002949,"C",0.9113041,1.6720983,"C","Intra-domain transfer"
300003024,"F",0.82086354,1.8062983,"C","Cross-domain transfer"
300003035,"F",0.7690725,1.5010602,"C","Cross-domain transfer"
300003237,"F",0.768805,1.858539,"C","Cross-domain transfer"
300003273,"F",0.8710113,1.7436675,"C","Cross-domain transfer"
300003350,"C",0.9080557,1.7211773,"C","Intra-domain transfer"
300003430,"F",0.9552575,1.5877645,"C","Cross-domain transfer"
300003602,"F",0.88888633,2.0667853,"C","Cross-domain transfer"
300003644,"F",0.70551676,1.6945949,"C","Cross-domain transfer"
300003701,"F",0.812776,1.5120502,"C","Cross-domain transfer"
300003732,"F",0.7556169,2.157185,"C","Cross-domain transfer"
300003763,"F",0.7484392,1.8016369,"C","Cross-domain transfer"
300003809,"F",0.99442935,2.0483499,"C","Cross-domain transfer"
300003835,"C",0.909786,1.2164931,"C","Intra-domain transfer"
300003861,"F",0.80394894,1.7014285,"C","Cross-domain transfer"
300003890,"C",0.98539644,1.4862211,"C","Intra-domain transfer"
300003949,"C",0.87972224,1.8302306,"C","Intra-domain transfer"
300004104,"F",0.95443547,1.8648388,"C","Cross-domain transfer"
300004112,"F",0.9509864,1.9291508,"C","Cross-domain transfer"
300004151,"C",0.94008774,1.9069299,"C","Intra-domain transfer"
300004337,"F",0.8343198,1.8979384,"C","Cross-domain transfer"
300004437,"C",0.871179,1.6597722,"C","Intra-domain transfer"
300004530,"C",0.8482672,1.447909,"C","Intra-domain transfer"
300004657,"C",1.0160713,1.3182781,"C","Intra-domain transfer"
300004781,"C",0.83273894,1.5271872,"C","Intra-domain transfer"
300004787,"C",0.9286941,1.2718052,"C","Intra-domain transfer"
300004793,"C",0.7177939,1.5906467,"C","Intra-domain transfer"
300004882,"C",0.6745689,1.6106799,"C","Intra-domain transfer"
300004897,"C",0.723019,1.34131,"C","Intra-domain transfer"
300004974,"C",0.6432112,1.1957709,"C","Intra-domain transfer"
300004989,"C",0.78438413,1.564821,"C","Intra-domain transfer"
300005063,"C",0.8727184,1.4552897,"C","Intra-domain transfer"
300005336,"C",0.8875586,1.552153,"C","Intra-domain transfer"
300005345,"C",0.86829543,1.5394973,"C","Intra-domain transfer"
300005460,"C",0.7964024,1.3464624,"C","Intra-domain transfer"
300005648,"C",0.8757669,1.7120346,"C","Intra-domain transfer"
300005808,"C",0.91988623,1.6854135,"C","Intra-domain transfer"
300005829,"C",0.9099682,1.4472493,"C","Intra-domain transfer"
300005839,"C",1.0349611,1.8030298,"C","Intra-domain transfer"
300005860,"C",0.7559142,1.270143,"C","Intra-domain transfer"
300005889,"C",0.9840064,1.313587,"C","Intra-domain transfer"
300005999,"C",0.78235453,1.3597791,"C","Intra-domain transfer"
300006033,"C",0.8283719,1.2550048,"C","Intra-domain transfer"
300006162,"C",0.8768359,1.3896133,"C","Intra-domain transfer"
300006293,"C",0.80763847,1.0699086,"C","Intra-domain transfer"
300006356,"C",0.8058432,1.2147704,"C","Intra-domain transfer"
300006407,"C",0.72768855,1.4151715,"C","Intra-domain transfer"
300006409,"C",0.7439084,1.2959898,"C","Intra-domain transfer"
300006490,"C",1.079875,1.4687032,"C","Intra-domain transfer"
300006584,"C",0.7178234,1.1387495,"C","Intra-domain transfer"
300006797,"C",0.67082447,1.0812211,"C","Intra-domain transfer"
300006864,"C",0.80368143,1.4475371,"C","Intra-domain transfer"
300007084,"C",0.9620185,1.4049916,"C","Intra-domain transfer"
300007173,"C",0.82033926,1.4652529,"C","Intra-domain transfer"
300007237,"C",0.7557524,1.2096058,"C","Intra-domain transfer"
300007453,"C",0.9861906,1.2015688,"C","Intra-domain transfer"
300007706,"C",0.66650426,1.4724953,"C","Intra-domain transfer"
300007752,"T",0.767232,1.302726,"C","Cross-domain transfer"
300007930,"T",0.6430825,1.24802,"C","Cross-domain transfer"
300007960,"C",0.9821438,1.5725546,"C","Intra-domain transfer"
300008088,"T",0.7970299,1.2262439,"C","Cross-domain transfer"
300008127,"T",0.7740221,1.4165896,"C","Cross-domain transfer"
300008201,"T",0.6900011,1.6671264,"C","Cross-domain transfer"
300008212,"T",0.80119056,1.2749262,"C","Cross-domain transfer"
300008270,"T",1.007288,1.4790473,"C","Cross-domain transfer"
300008341,"T",0.69341123,1.145303,"C","Cross-domain transfer"
300008388,"T",0.6566992,1.3502284,"C","Cross-domain transfer"
300008411,"T",0.6931963,1.3047678,"C","Cross-domain transfer"
300008638,"T",0.7348246,1.1282525,"C","Cross-domain transfer"
300008713,"T",0.63539255,1.248515,"C","Cross-domain transfer"
300008770,"T",0.7731901,1.5013903,"C","Cross-domain transfer"
300008783,"T",0.7623953,1.3381233,"C","Cross-domain transfer"
300008819,"T",0.7126904,0.9990027,"C","Cross-domain transfer"
300008848,"T",0.68894523,1.4806036,"C","Cross-domain transfer"
300009100,"T",0.87508947,1.3119498,"C","Cross-domain transfer"
300009124,"T",0.5635843,1.004419,"C","Cross-domain transfer"
300009151,"T",0.7006165,1.2249469,"C","Cross-domain transfer"
300009172,"W",0.757713,1.0985348,"C","Cross-domain transfer"
300009243,"H",0.8037688,0.9526317,"C","Cross-domain transfer"
300009360,"H",0.98857963,1.0391687,"C","Cross-domain transfer"
300009411,"W",1.0679938,1.3085624,"C","Cross-domain transfer"
300009430,"W",0.7644439,1.0839183,"C","Cross-domain transfer"
300009432,"W",0.89135695,1.1257174,"C","Cross-domain transfer"
300009443,"W",0.8779727,1.1194282,"C","Cross-domain transfer"
300009460,"W",0.91412467,1.1216252,"C","Cross-domain transfer"
300009523,"H",0.761969,1.1332092,"C","Cross-domain transfer"
300009692,"H",0.9895353,1.4423687,"C","Cross-domain transfer"
300009739,"H",1.0946769,1.1017395,"C","Cross-domain transfer"
300010266,"H",1.5078077,1.714228,"C","Cross-domain transfer"
300010271,"H",1.5253122,1.8607172,"C","Cross-domain transfer"
300010368,"H",1.2093945,1.2251462,"C","Cross-domain transfer"
300010436,"W",0.94275856,1.1390687,"C","Cross-domain transfer"
300010470,"W",0.8918572,1.2728329,"C","Cross-domain transfer"
300010567,"W",0.73469186,0.8778963,"C","Cross-domain transfer"
300010626,"T",0.67683494,0.79892665,"C","Cross-domain transfer"
300010656,"T",0.5810499,0.70749104,"C","Cross-domain transfer"
300010690,"T",0.59318453,0.81659406,"C","Cross-domain transfer"
300010732,"F",0.7021095,1.6233457,"C","Cross-domain transfer"
300010784,"F",0.7595856,1.8949245,"C","Cross-domain transfer"
300010794,"F",0.7190228,2.0451083,"C","Cross-domain transfer"
300010851,"F",0.7860207,2.0180376,"C","Cross-domain transfer"
300010866,"F",0.96627706,2.3039763,"C","Cross-domain transfer"
300010885,"F",0.66570663,2.173433,"C","Cross-domain transfer"
300010974,"F",1.0629731,2.1590595,"C","Cross-domain transfer"
300010987,"F",0.9986019,1.8462335,"C","Cross-domain transfer"
300011120,"F",0.79021984,1.728658,"C","Cross-domain transfer"
300011169,"F",0.89676625,2.227842,"C","Cross-domain transfer"
300011237,"F",0.93061835,1.6401165,"C","Cross-domain transfer"
300011445,"F",0.7933854,1.4071176,"C","Cross-domain transfer"
300011663,"F",0.7996408,1.1621766,"C","Cross-domain transfer"
300011666,"C",0.7209068,1.3138049,"C","Intra-domain transfer"
300011707,"F",0.82482034,1.9905938,"C","Cross-domain transfer"
300011781,"F",0.99547297,1.9270307,"C","Cross-domain transfer"
300011804,"F",0.8167557,1.4950583,"C","Cross-domain transfer"
300011810,"F",0.7305448,1.5583258,"C","Cross-domain transfer"
300011834,"C",0.75588065,1.381927,"C","Intra-domain transfer"
300011902,"C",0.9154299,1.5978823,"C","Intra-domain transfer"
300011916,"C",0.70637596,1.1409203,"C","Intra-domain transfer"
300011976,"C",0.72050977,1.2638743,"C","Intra-domain transfer"
300011991,"C",0.68871206,0.9496748,"C","Intra-domain transfer"
300012019,"C",0.7987684,1.1891221,"C","Intra-domain transfer"
300012021,"C",0.8259161,1.3592169,"C","Intra-domain transfer"
300012023,"C",0.8286209,1.3299181,"C","Intra-domain transfer"
300012060,"C",0.8753972,1.3353955,"C","Intra-domain transfer"
300012093,"C",0.82146305,1.2441778,"C","Intra-domain transfer"
300012120,"C",0.85898364,1.1953225,"C","Intra-domain transfer"
300012150,"C",0.8557285,1.2756319,"C","Intra-domain transfer"
300012163,"C",0.68254083,1.1444647,"C","Intra-domain transfer"
300012234,"C",0.76945466,1.1450245,"C","Intra-domain transfer"
300012266,"C",0.7180472,1.2750329,"C","Intra-domain transfer"
300012284,"C",0.72488594,1.4415402,"C","Intra-domain transfer"
300012287,"F",0.85239154,1.687383,"C","Cross-domain transfer"
300012316,"C",0.64510477,1.1577107,"C","Intra-domain transfer"
300012336,"C",0.73604536,1.3107033,"C","Intra-domain transfer"
300012472,"C",0.88987106,1.6743969,"C","Intra-domain transfer"
300012482,"C",0.75958884,1.042573,"C","Intra-domain transfer"
300012491,"C",0.78874004,1.224257,"C","Intra-domain transfer"
300012614,"C",0.69417244,1.0750679,"C","Intra-domain transfer"
300012628,"C",0.6473858,1.0780979,"C","Intra-domain transfer"
300012654,"C",0.76687646,1.168678,"C","Intra-domain transfer"
300012879,"C",0.73592997,1.0428425,"C","Intra-domain transfer"
300012969,"C",1.0137876,1.2642043,"C","Intra-domain transfer"
300013003,"T",0.75940377,1.2172769,"C","Cross-domain transfer"
300013091,"C",0.7953341,1.3620157,"C","Intra-domain transfer"
300013120,"T",0.7106577,1.0205122,"C","Cross-domain transfer"
300013141,"C",0.9143563,1.6617699,"C","Intra-domain transfer"
300013156,"T",0.64847374,0.8883266,"C","Cross-domain transfer"
300013161,"C",0.848751,1.2607563,"C","Intra-domain transfer"
300013176,"C",0.9368782,1.4797826,"C","Intra-domain transfer"
300013178,"T",0.71265167,0.9804468,"C","Cross-domain transfer"
300013182,"T",0.75486064,0.99005634,"C","Cross-domain transfer"
300013186,"C",0.86731,1.2300484,"C","Intra-domain transfer"
300013283,"C",1.126109,1.8212599,"C","Intra-domain transfer"
300013383,"T",0.6040231,0.8833412,"C","Cross-domain transfer"
300013431,"T",0.6502105,0.95264435,"C","Cross-domain transfer"
300013454,"T",0.7249934,1.0147241,"C","Cross-domain transfer"
300013475,"T",0.58841056,0.87218606,"C","Cross-domain transfer"
300013521,"C",0.96662176,1.2956258,"C","Intra-domain transfer"
300013529,"C",1.0084857,1.284111,"C","Intra-domain transfer"
300013582,"C",0.9706101,1.4333698,"C","Intra-domain transfer"
300013597,"C",0.92721146,1.2725843,"C","Intra-domain transfer"
300013610,"C",0.86228573,1.2281786,"C","Intra-domain transfer"
300013635,"C",0.8732738,1.4988588,"C","Intra-domain transfer"
300013715,"C",1.1043963,1.2997026,"C","Intra-domain transfer"
300013746,"T",0.8229099,1.2504128,"C","Cross-domain transfer"
300013782,"T",1.0888989,1.2394906,"C","Cross-domain transfer"
300013821,"T",0.8687423,1.6996447,"C","Cross-domain transfer"
300013927,"T",0.6241532,1.3807082,"C","Cross-domain transfer"
300013943,"C",0.83013594,1.2615187,"C","Intra-domain transfer"
300013962,"T",0.69566536,1.0785636,"C","Cross-domain transfer"
300013966,"T",0.66895545,0.97631305,"C","Cross-domain transfer"
300014249,"T",0.89399314,1.1578935,"C","Cross-domain transfer"
300014305,"T",1.0562927,1.3684049,"C","Cross-domain transfer"
300014333,"W",0.8739268,1.1722299,"C","Cross-domain transfer"
300014338,"T",0.77663934,1.1161011,"C","Cross-domain transfer"
300014360,"T",1.0356677,1.2214919,"C","Cross-domain transfer"
300014434,"T",0.6376685,1.0507476,"C","Cross-domain transfer"
300014478,"T",0.93857616,1.1596112,"C","Cross-domain transfer"
300014495,"T",1.0660212,1.3962156,"C","Cross-domain transfer"
300014510,"W",0.7524829,0.88367337,"C","Cross-domain transfer"
300014514,"W",0.88904303,1.0072638,"C","Cross-domain transfer"
300014657,"W",0.88291776,1.0112365,"C","Cross-domain transfer"
300014682,"W",0.8699119,0.99183327,"C","Cross-domain transfer"
300014741,"W",0.78537685,0.8029685,"C","Cross-domain transfer"
300014784,"W",0.8448743,1.03302,"C","Cross-domain transfer"
300014787,"C",0.8130529,1.1794554,"C","Intra-domain transfer"
300014802,"W",0.72909874,0.81323767,"C","Cross-domain transfer"
300014804,"H",1.1392958,1.2536016,"C","Cross-domain transfer"
300014891,"W",0.86379653,1.1526847,"C","Cross-domain transfer"
300014904,"F",0.82805145,1.2387387,"C","Cross-domain transfer"
300014941,"W",0.81877255,1.3363414,"C","Cross-domain transfer"
300014944,"F",0.81452376,1.4195352,"C","Cross-domain transfer"
300014998,"F",1.0548083,1.4129531,"C","Cross-domain transfer"
300015002,"F",0.68551177,1.0748076,"C","Cross-domain transfer"
300015130,"F",1.0269339,1.142274,"C","Cross-domain transfer"
300015160,"F",1.0770886,1.4702973,"C","Cross-domain transfer"
300015169,"C",0.85040146,1.1864713,"C","Intra-domain transfer"
300015175,"F",1.2794226,1.5986276,"C","Cross-domain transfer"
300015197,"F",0.68187153,0.7935915,"C","Cross-domain transfer"
300015245,"F",0.7912194,1.0072806,"C","Cross-domain transfer"
300015248,"C",0.780421,1.0811214,"C","Intra-domain transfer"
300015252,"F",0.98178583,1.1536622,"C","Cross-domain transfer"
300015257,"C",0.82626945,1.0245066,"C","Intra-domain transfer"
300015265,"F",0.8898326,0.9567538,"C","Cross-domain transfer"
300015267,"F",0.83069557,1.2256794,"C","Cross-domain transfer"
300015276,"T",0.85271966,1.1628878,"C","Cross-domain transfer"
300015296,"C",0.81452274,0.93649805,"C","Intra-domain transfer"
300015374,"H",0.8657347,0.8621927,"C","Cross-domain transfer"
300015380,"H",0.80596346,0.9339155,"C","Cross-domain transfer"
300015455,"W",0.77105594,0.8301099,"C","Cross-domain transfer"
300015520,"H",0.810385,0.9623043,"C","Cross-domain transfer"
300015606,"H",0.9655878,0.9834611,"C","Cross-domain transfer"
300015630,"H",0.67143285,0.8437655,"C","Cross-domain transfer"
300015657,"H",0.65309525,1.0492961,"C","Cross-domain transfer"
300015672,"H",0.7663125,0.84492683,"C","Cross-domain transfer"
300015697,"H",0.81515014,1.1114762,"C","Cross-domain transfer"
300015736,"H",0.6523353,0.7478777,"C","Cross-domain transfer"
300015761,"H",0.68612045,0.8311852,"C","Cross-domain transfer"
300015812,"H",1.3245367,1.3502265,"C","Cross-domain transfer"
300016225,"H",0.671551,0.7547109,"C","Cross-domain transfer"
300016238,"H",0.9461753,0.8671765,"C","Cross-domain transfer"
300016239,"H",0.74085665,0.76519644,"C","Cross-domain transfer"
300016309,"W",1.2853838,1.0992814,"C","Cross-domain transfer"
300016372,"H",0.7659749,0.77033836,"C","Cross-domain transfer"
300016455,"W",0.7750289,0.915158,"C","Cross-domain transfer"
300016597,"W",1.2166264,1.6111345,"C","Cross-domain transfer"
300016632,"W",0.9962106,0.92003095,"C","Cross-domain transfer"
300016649,"W",0.6494191,0.76801497,"C","Cross-domain transfer"
300016665,"W",0.7084979,0.9550516,"C","Cross-domain transfer"
300016679,"W",0.8473644,1.0225464,"C","Cross-domain transfer"
300016680,"W",0.97567046,1.1846544,"C","Cross-domain transfer"
3,"H",0.8264449,0.86307895,"T","Cross-domain transfer"
12,"T",0.9579398,1.2497404,"T","Intra-domain transfer"
13,"C",1.2009008,1.4022924,"T","Cross-domain transfer"
17,"T",0.7582947,0.9405515,"T","Intra-domain transfer"
18,"C",0.74208874,0.9980417,"T","Cross-domain transfer"
19,"H",0.7922133,0.8691742,"T","Cross-domain transfer"
21,"H",0.4881194,0.5653288,"T","Cross-domain transfer"
22,"H",0.81354773,0.9965255,"T","Cross-domain transfer"
23,"C",1.3211355,1.7853523,"T","Cross-domain transfer"
24,"H",0.9541052,1.141766,"T","Cross-domain transfer"
27,"C",1.0189084,1.4678515,"T","Cross-domain transfer"
28,"C",0.87346816,1.188104,"T","Cross-domain transfer"
29,"T",0.72901475,0.88451487,"T","Intra-domain transfer"
33,"C",0.7907007,0.9159625,"T","Cross-domain transfer"
35,"H",0.5551472,0.63300574,"T","Cross-domain transfer"
37,"T",0.7541148,0.9094058,"T","Intra-domain transfer"
39,"C",1.1949263,1.2940078,"T","Cross-domain transfer"
40,"C",0.9532792,1.2605944,"T","Cross-domain transfer"
41,"C",0.699839,0.8414629,"T","Cross-domain transfer"
42,"H",0.6610678,0.69263524,"T","Cross-domain transfer"
44,"T",0.7135873,0.9965018,"T","Intra-domain transfer"
47,"C",0.76725787,1.0082326,"T","Cross-domain transfer"
48,"H",0.67532396,0.7991569,"T","Cross-domain transfer"
49,"F",1.1563877,1.3833824,"T","Cross-domain transfer"
50,"C",0.787738,0.97403866,"T","Cross-domain transfer"
53,"T",0.90637714,1.0687791,"T","Intra-domain transfer"
54,"C",1.0037493,1.2563545,"T","Cross-domain transfer"
55,"H",0.6396425,0.6803753,"T","Cross-domain transfer"
56,"F",1.2462039,1.4158679,"T","Cross-domain transfer"
57,"C",0.80685025,1.0314226,"T","Cross-domain transfer"
61,"T",1.3838599,1.6971089,"T","Intra-domain transfer"
63,"C",1.2666438,1.5373447,"T","Cross-domain transfer"
65,"H",0.73987436,0.7954579,"T","Cross-domain transfer"
68,"C",0.89303625,1.3271118,"T","Cross-domain transfer"
71,"T",0.87457204,1.0979935,"T","Intra-domain transfer"
72,"C",0.9029908,1.3056672,"T","Cross-domain transfer"
