Observed,Predicted,Error,phase
11.6,12.089847,0.02067747544796111,train
12.2,12.4592085,0.010511638332812392,train
12.0,11.5453,-0.019311730113723356,train
11.6,11.685645,0.0036780050628320233,train
11.4,11.937842,0.023045950471121488,train
11.9,11.927775,0.0011656885489120714,train
11.6,11.535354,-0.00279428275740764,train
11.3,11.745902,0.019348423240189063,train
10.7,11.544515,0.03796508339698446,train
10.5,11.644379,0.051678066003607914,train
9.8,10.978052,0.056696938184407505,train
10.9,11.32607,0.019169840815494117,train
10.8,11.184039,0.017468988288011904,train
10.2,9.571508,-0.031787731860358964,train
9.6,8.680175,-0.05031820228062662,train
9.1,8.277259,-0.04734587292716681,train
8.3,7.7681494,-0.033099692818592985,train
8.4,7.620748,-0.04864015038063491,train
7.7,7.2066956,-0.03309279759971385,train
7.3,7.1373796,-0.011263854402197284,train
6.6,6.7852383,0.013839003759020158,train
5.7,6.695653,0.08032276886583128,train
6.4,7.1203737,0.05328060008156088,train
6.6,7.551677,0.06724837724421324,train
6.9,7.6031246,0.04848089891201643,train
7.1,7.1152787,0.001074816514376954,train
7.2,7.770887,0.03813315135816488,train
7.3,6.914313,-0.02713373135980637,train
7.3,7.3699856,0.0047706515058090005,train
7.1,7.0767317,-0.0016412967027651932,train
5.7,4.8181777,-0.08383791854074153,train
5.8,5.021326,-0.07195736523091645,train
5.2,5.293584,0.008918217410745121,train
4.7,5.0423994,0.03514530554406447,train
4.8,4.2774343,-0.057567569271241535,train
4.4,4.035102,-0.043259489382827546,train
4.0,3.9400277,-0.00755315829947491,train
3.8,3.9104037,0.014318806218113378,train
4.0,3.9229035,-0.009730834394539135,train
4.2,4.272338,0.00853815164303025,train
4.4,4.730933,0.03624307436097688,train
4.9,5.0043883,0.010539594419298283,train
5.8,5.172103,-0.05722670082200182,train
5.4,5.159231,-0.022801745983268933,train
5.5,4.6485257,-0.0839012787717296,train
5.5,4.657011,-0.08299577161341765,train
5.7,5.1486754,-0.050819510656106515,train
5.8,4.6188455,-0.1133671394330675,train
5.7,5.364199,-0.03035019965042052,train
6.1,5.405801,-0.06033470437096833,train
6.1,5.2981915,-0.07034522631186584,train
6.2,5.6628304,-0.045281728655312825,train
6.8,5.8961024,-0.07119490046762039,train
6.7,5.765463,-0.07497009597975975,train
5.6,5.8911247,0.025334754437336387,train
5.6,6.2750854,0.05684890040535485,train
5.2,5.4475136,0.023246157295203008,train
5.5,4.9830036,-0.049317581352494026,train
5.0,4.713951,-0.029447223472326617,train
4.6,4.637901,0.0041027637960362115,train
5.2,5.595651,0.03664914158365143,train
5.8,6.1308556,0.02773106778523388,train
5.9,5.785487,-0.009799584538519429,train
5.6,5.0398116,-0.05265020838242587,train
