train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.9697933,1.2352498,0.04940999,0.85469866,0.3240413,0.96409065,1.3588066,0.058451086,0.9483596,0.42914096,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,102,100
0.9817831,0.9768503,0.037615072,0.75308824,0.20550025,0.9771117,1.0923066,0.042603206,0.8240799,0.24715,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,104,100
0.977652,0.68728364,0.04287417,0.51660556,0.3544139,0.97156984,0.7861211,0.050682988,0.5930071,0.41662884,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,105,100
0.9754697,1.073425,0.041852325,0.80015117,0.1511089,0.96707743,1.214439,0.04861163,0.9059502,0.14719793,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,107,100
0.9882728,0.90757775,0.028546574,0.71133435,0.15536104,0.98162305,1.1026392,0.03392909,0.8492761,0.2328353,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,109,100
0.9716459,1.2264873,0.04834461,0.9125032,0.22736913,0.9628682,1.4704505,0.057009958,1.0575676,0.30336884,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,110,100
0.93509114,1.1703002,0.06918766,0.85350645,0.29717323,0.89640856,1.6054814,0.06377814,1.1664358,0.6436864,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,112,100
0.9780246,1.1627632,0.04040178,0.7937344,0.29215196,0.96476114,1.4647496,0.049974363,1.0012081,0.48042503,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,113,100
0.93137705,0.88267577,0.045386173,0.69753337,0.033942487,0.8809482,1.1059722,0.059720393,0.8667312,0.041690223,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,114,100
0.9742491,1.0088772,0.042425446,0.7596769,0.16080615,0.96432877,1.1588815,0.048042715,0.8673228,0.17290911,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,118,100
0.98157734,1.1048019,0.039658435,0.81613994,0.19642887,0.97409886,1.338455,0.0488783,0.9813803,0.3267958,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,122,100
0.89854944,1.4431882,0.07594017,1.0859542,0.30295256,0.8232426,1.8560237,0.10005724,1.3438101,0.43496147,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,124,100
0.8601751,1.4575225,0.08892543,1.0837395,0.42741713,0.8569386,1.5316608,0.093550645,1.1492045,0.6405255,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,126,100
0.9833254,0.77350307,0.0342098,0.5870035,0.1509658,0.9704123,1.0343847,0.0461426,0.7825616,0.16830009,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,127,100
0.9367909,1.0367975,0.05703506,0.7843187,0.30519,0.90055764,1.2295804,0.07482613,0.9065739,0.35309476,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,128,100
0.89597154,0.86181235,0.069282636,0.6710159,0.025813324,0.9076067,0.79943174,0.068518005,0.6373698,0.02428092,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,129,100
0.98007596,1.004365,0.03900795,0.7708791,0.14647742,0.9695568,1.229451,0.046761427,0.9265552,0.17053811,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,130,100
0.9743642,0.77969915,0.037921652,0.6010102,0.036891125,0.97499096,0.7932246,0.039167676,0.6156695,0.036733385,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,132,100
0.9880368,0.7366232,0.032382604,0.55746406,0.2127469,0.9831206,0.8976959,0.03916936,0.67892766,0.2754195,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,135,100
0.976413,0.907337,0.033464894,0.66151184,0.16618736,0.9710139,1.0371996,0.04140276,0.7372257,0.44349793,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,136,100
0.9764609,0.82048404,0.038612016,0.62572765,0.17492488,0.9576671,1.1214103,0.05241283,0.8353889,0.1665389,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,137,100
0.89155626,0.87595826,0.06996482,0.6743405,0.028176282,0.8744345,0.9960813,0.0770047,0.72977084,0.029908223,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,139,100
0.975884,0.95205945,0.042088494,0.68955266,0.16319329,0.9680602,1.1015772,0.05081835,0.80601454,0.34691438,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,147,100
0.9845496,0.86681294,0.03386856,0.6791604,0.13758874,0.9812495,0.9876145,0.037432965,0.76426905,0.46467847,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,151,100
0.8941695,1.294708,0.08082479,0.97459376,0.47075272,0.88576657,1.3940382,0.086325474,1.050063,0.3965599,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,152,100
0.8910874,0.868766,0.065311916,0.6711886,0.032754805,0.8334322,1.0264705,0.0823436,0.7942049,0.039027598,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,153,100
0.95675325,1.089773,0.048947282,0.8410185,0.1742873,0.9318402,1.3201526,0.061605435,0.97824687,0.14632101,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,155,100
0.9843932,0.8096993,0.035133027,0.6072271,0.13431373,0.97221184,1.079148,0.04494467,0.7904461,0.26037428,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,157,100
0.9807525,0.90832216,0.038982745,0.6976474,0.16591077,0.9774583,0.99627876,0.04307463,0.7520759,0.38877285,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,158,100
0.9689489,1.0460212,0.047003802,0.7930646,0.15506826,0.95346445,1.2784468,0.057912737,0.946742,0.23550755,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,159,100
0.98200655,0.88612497,0.03524304,0.70764893,0.18990384,0.9779609,1.0091311,0.039664436,0.7851857,0.32869354,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,160,100
0.96321636,0.9886247,0.043453928,0.76053554,0.037656724,0.9638908,0.971391,0.048189595,0.7338383,0.036064208,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,161,100
0.8469993,1.4410056,0.07387389,1.0313438,0.3991942,0.8644786,1.443542,0.08061162,1.0181385,0.34123236,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,162,100
