Observed,Predicted,Error,phase
10.350805,10.365463,0.0007075586134281827,train
9.979399,10.093674,0.005692949049849625,train
9.955889,10.079981,0.00619349718969827,train
10.200676,10.118173,-0.00406043277207765,train
10.500599,9.829929,-0.0329882995223215,train
10.508426,10.127932,-0.018438046602330657,train
10.114266,9.983821,-0.0064904425147283154,train
10.042246,9.959988,-0.004112451965212701,train
10.319456,10.152341,-0.008163192101456078,train
10.384987,10.060354,-0.01587807427144836,train
10.295323,10.035404,-0.012784548195722617,train
10.273262,10.095299,-0.008737154218300753,train
10.333725,10.223661,-0.005353966244729653,train
10.349763,10.407748,0.002793461383596342,train
10.442642,10.327586,-0.005539469078770383,train
10.526145,10.521091,-0.00024010374076553266,train
10.870897,10.73584,-0.006250710067210427,train
11.578765,11.571118,-0.0003303066620110098,train
11.971807,12.061642,0.0037379225033140687,train
12.412581,12.284391,-0.0051905163188463,train
13.00546,13.008462,0.00011540615745373837,train
13.856662,14.143114,0.01023052093548161,train
15.156451,15.195408,0.0012835010215315789,train
16.076054,15.669271,-0.012813922967697133,train
16.83049,15.643455,-0.036553476114153195,train
16.409449,15.171784,-0.03918986385849234,train
15.751003,14.915677,-0.027238885513885362,train
14.606344,14.81835,0.007205023603401151,train
14.697589,14.886639,0.006390219936223843,train
14.6222925,14.309971,-0.010794926717691668,train
14.467026,14.790811,0.011066601931968918,train
14.653367,14.764242,0.0037690054582678626,train
14.966785,14.771404,-0.006570042310569638,train
15.474841,15.658138,0.00588755592498092,train
16.456905,16.372282,-0.002577686001742162,train
16.78647,16.779728,-0.00020087104732232074,train
17.040709,17.050865,0.00029792204826247664,train
17.436968,17.262503,-0.005027891689087975,train
17.514513,17.105541,-0.01181314690048895,train
16.904562,16.556091,-0.010414342024026765,train
16.372551,16.441193,0.0020918571027000233,train
16.423225,16.249504,-0.005317012572154453,train
16.660433,16.194557,-0.014179752467812648,train
16.785446,16.315487,-0.01419776469651366,train
16.23656,15.88915,-0.01081411587262209,train
16.462421,16.398958,-0.001931240008388267,train
16.931742,16.870155,-0.0018219799887472746,train
17.78391,17.740835,-0.0012125508679156054,train
18.304512,17.917643,-0.010680464335413056,train
17.592688,17.406498,-0.005319828118820558,train
17.778757,17.743713,-0.0009865225014705483,train
18.111681,18.086092,-0.0007069216460398635,train
18.100725,18.075344,-0.0007015988407881001,train
17.84621,17.968788,0.0034225232985187386,train
17.989021,18.154213,0.004570472283543218,train
