Observed,Predicted,Error,phase
10.42,10.372553,-0.0022819326086848837,train
10.58,10.186333,-0.018956992943951798,train
10.42,10.107309,-0.015232913797912737,train
10.27,10.17277,-0.004756249335807325,train
10.42,10.31403,-0.0051109400278898974,train
10.58,10.395944,-0.008774636595959121,train
13.06,11.39929,-0.06789691362778134,train
10.42,11.811295,0.06258270165562463,train
10.42,12.098661,0.0745453430484021,train
10.73,11.216263,0.022156997268072534,train
11.2,11.295369,0.004239509881760738,train
11.2,11.098619,-0.00454648545618628,train
10.89,11.023281,0.006082190586098085,train
10.58,11.158925,0.026630807792000978,train
11.04,11.544645,0.02234462138028252,train
11.51,12.213046,0.029635563496282293,train
11.82,12.498114,0.027885137644469142,train
11.82,12.008595,0.007914682779736712,train
11.97,11.760172,-0.008842261041312366,train
12.59,11.750095,-0.034507045564609026,train
11.35,11.583997,0.010203035682036277,train
12.5,11.696711,-0.03319828993196855,train
11.9,12.261886,0.01497755744462539,train
12.2,11.520679,-0.028638317110546062,train
12.2,11.63601,-0.023661243629837528,train
12.7,12.405355,-0.011736314929230617,train
13.8,12.574314,-0.046472718076454526,train
14.9,14.632626,-0.009053514101790663,train
16.7,16.137838,-0.017119348113160147,train
19.4,17.066175,-0.06399969705176764,train
18.0,16.724043,-0.03674563792861667,train
17.3,16.346087,-0.028351373243865913,train
16.1,15.845482,-0.007967277090613902,train
15.0,15.466665,0.015317241445368827,train
15.3,15.2671175,-0.0010757537155466318,train
15.0,15.068949,0.002293021492390415,train
14.9,14.970972,0.002375966988553471,train
15.0,14.767815,-0.007799879386743358,train
15.3,14.7726145,-0.01753707542429109,train
14.7,14.517139,-0.006258668000418195,train
14.7,14.550274,-0.005118786768080151,train
15.5,14.867455,-0.02082971658330241,train
16.5,15.47011,-0.032214154482775904,train
14.8,15.076751,0.009263074324078451,train
15.1,14.938679,-0.0053704638394546315,train
14.6,14.962905,0.012275672665460669,train
14.7,15.00755,0.010352601604385196,train
15.5,15.285011,-0.006983551393253075,train
16.3,14.689959,-0.051953625576798335,train
16.7,16.221203,-0.014543754785578284,train
17.8,17.018703,-0.02243896859539191,train
15.8,18.060137,0.06674918666921918,train
17.3,18.66727,0.03801432322324705,train
17.8,18.257307,0.012682805861255782,train
17.5,18.914646,0.038848273930923716,train
17.9,18.685873,0.021480242403970402,train
19.6,19.572449,-0.0007033425692186227,train
18.0,18.869434,0.023581440069793375,train
19.2,18.98314,-0.005679465015245795,train
18.1,18.699293,0.01628544186134263,train
18.0,18.798838,0.021708230816585065,train
18.1,18.733189,0.017190698516441158,train
18.1,19.357409,0.033569010213117416,train
18.0,18.76684,0.020856836798423026,train
17.9,18.750696,0.023210925335353922,train
17.9,18.909002,0.027411845821528887,train
17.8,19.165491,0.036939638956824936,train
17.3,18.227837,0.02611578638928023,train
16.9,16.958147,0.0017173837360616785,train
16.4,16.497894,0.0029757123316128025,train
16.5,16.795923,0.008887671651604692,train
17.2,17.520706,0.009236719009649164,train
17.6,17.472818,-0.0036262271282032263,train
17.5,17.42613,-0.002115026903257985,train
17.4,17.301172,-0.002847954599819891,train
17.3,17.213013,-0.0025203984490977994,train
17.4,17.154192,-0.007113685385155993,train
16.8,16.913898,0.00337840590113303,train
16.9,16.916643,0.0004921696185939268,train
16.8,16.946562,0.004343037386090717,train
16.8,17.106352,0.009035257570122857,train
17.5,17.13302,-0.010596234309047351,train
16.5,17.013483,0.01532168550663015,train
16.3,16.458902,0.004850685285715093,train
16.2,16.199785,-6.652216639266009e-06,train
16.0,15.934276,-0.0020581137844229063,train
16.2,16.635212,0.013254404212857684,train
15.7,15.488117,-0.006793696171596641,train
15.6,15.600864,2.7692467386006527e-05,train
15.5,16.120064,0.019609820714415836,train
15.5,15.315355,-0.005991970473605638,train
15.5,15.692915,0.00618457630519031,train
15.4,15.799609,0.012808159495226082,train
15.6,15.951083,0.011127440396722145,train
15.6,16.266193,0.020905948579950887,train
16.1,16.466633,0.011257917237578477,train
15.7,16.114187,0.013018953798387169,train
16.3,16.38909,0.0027253848455906023,train
15.9,16.010439,0.0034609145345021537,train
16.6,16.383131,-0.006575159634203182,train
16.6,16.550074,-0.00150608284629405,train
15.7,15.734149,0.0010863717084147752,train
16.0,15.939812,-0.0018844285623857166,train
15.9,16.059933,0.005004174870342092,train
16.0,16.079826,0.002488366180575523,train
16.0,15.827584,-0.005417179384173276,train
16.1,15.759948,-0.010673357124942046,train
16.1,15.695381,-0.012725722958641056,train
15.9,15.720852,-0.005665493234493272,train
15.8,15.610575,-0.006030627232049671,train
15.8,15.412104,-0.012427760067804394,train
15.6,15.418694,-0.005845082950100195,train
15.5,15.535613,0.0011474901407203392,train
15.5,15.840462,0.010863328494638445,train
15.1,15.564384,0.015144085928137326,train
