train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.82315964,0.78723884,0.08962883,0.6323499,0.02355988,0.8078644,0.79904354,0.09470257,0.6395122,0.023744158,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,234,100
0.98443294,0.93678045,0.03621807,0.7256001,0.16691515,0.978825,1.1189288,0.043903526,0.86266255,0.38475507,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,236,100
0.98332894,0.93821687,0.034783605,0.74240756,0.5504392,0.9753566,1.1283251,0.043049067,0.89517254,0.2268666,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,237,100
0.9822218,0.95092875,0.036630422,0.73248374,0.14813378,0.9738903,1.1964724,0.04546557,0.89801884,0.25614256,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,239,100
0.9588482,0.9125562,0.051663764,0.67660373,0.24233261,0.88460803,1.664395,0.07653559,1.1743753,0.72288364,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,240,100
0.9896036,0.9270626,0.030606953,0.7182575,0.17102282,0.98607916,1.1197555,0.03548794,0.85118455,0.3600464,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,241,100
0.9676315,0.95294464,0.045433443,0.7307405,0.212328,0.95346504,1.2247161,0.056931447,0.90344006,0.2544134,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,242,100
0.97619605,0.94315296,0.034220587,0.7288654,0.04688801,0.9558596,1.2691758,0.048327718,0.99628544,0.06408046,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,243,100
0.9271463,1.2287879,0.06884105,0.9226338,0.32914835,0.8443641,1.7842255,0.097098276,1.2410266,1.0093886,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,246,100
0.97537786,0.9982743,0.045172483,0.76848835,0.20166473,0.9590059,1.3042827,0.059846226,0.96293396,0.29274076,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,248,100
0.91380715,0.79493535,0.06134427,0.585326,0.023738682,0.87347615,1.0288078,0.07941684,0.79027075,0.032436233,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,PIDL,exper3,249,100
0.976681,1.0064969,0.042280015,0.7542637,0.13433518,0.9666571,1.1866153,0.046474155,0.9238116,0.17477235,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,251,100
