Observed,Predicted,Error,phase
7.6,7.8967505,0.019149211202878262,train
8.2,8.180206,-0.001208379815638094,train
8.9,8.145225,-0.04428073452713846,train
9.4,8.242717,-0.06559550142599387,train
9.7,8.808836,-0.048148021624778874,train
10.7,9.037456,-0.08423295807321741,train
10.1,9.340054,-0.039091806302219534,train
10.0,8.607851,-0.07481513955747476,train
9.8,8.922159,-0.046887806994098856,train
11.0,9.4121895,-0.07778736904386581,train
12.4,9.915798,-0.11132030559222489,train
11.0,9.906601,-0.05229922598867995,train
10.9,9.90427,-0.04786178301046012,train
10.1,9.27951,-0.04233805912723602,train
8.7,8.834892,0.007692802616156588,train
9.1,9.231682,0.007183271059727828,train
9.4,9.559368,0.008405792698293158,train
9.0,9.451083,0.024447517731486196,train
8.0,10.514853,0.1358289254840393,train
8.1,9.81156,0.09555612632597636,train
9.0,10.571793,0.08030907717339865,train
10.1,10.448017,0.016936755035398886,train
11.5,9.784105,-0.08061859659301043,train
11.2,10.517959,-0.031404478914219644,train
10.5,10.00396,-0.024192417102171352,train
10.5,10.079687,-0.02042367695139885,train
11.8,10.892119,-0.04000863732207377,train
11.0,10.634581,-0.016890523295450988,train
10.4,10.922636,0.024510872958552855,train
11.3,11.600491,0.013121569422774962,train
12.3,12.142492,-0.006444019427220903,train
13.7,11.752252,-0.07652557532011771,train
11.6,10.54368,-0.04770300885486284,train
11.5,11.388276,-0.004881271938192583,train
12.3,12.374496,0.0030191606451260063,train
11.6,11.494932,-0.004549405222624037,train
10.4,11.150303,0.03481636827331613,train
9.2,11.93628,0.12945894138139086,train
10.8,12.282588,0.06422970430156395,train
12.1,12.754082,0.026316857801236573,train
12.4,13.082378,0.02677845720523903,train
14.1,13.226895,-0.031950392692873225,train
11.9,10.926437,-0.04265064410847698,train
10.7,12.056944,0.05962769438176444,train
12.3,13.304958,0.03924857567830452,train
12.9,14.208032,0.048252564808564734,train
13.4,14.459639,0.038034915202669724,train
12.6,14.06201,0.05483492877527118,train
12.7,13.502426,0.030624123870096106,train
13.8,14.965208,0.04050754136584204,train
14.8,16.13947,0.04329321040977721,train
15.5,16.71379,0.037679231778882064,train
16.7,16.90424,0.006077771408138129,train
15.4,16.923866,0.047143700527792064,train
15.8,16.781544,0.030125752889169886,train
18.3,16.86381,-0.04084283527798358,train
17.3,17.007343,-0.00853041720075824,train
17.9,17.464996,-0.012300391075279308,train
18.0,17.427052,-0.0161726260255073,train
19.2,18.072712,-0.03024434596980519,train
18.7,19.093853,0.010421065721167706,train
18.4,18.350643,-0.0013430094507861018,train
18.2,19.21454,0.027116187580594305,train
18.7,19.387402,0.018047983731394945,train
18.9,19.62373,0.018786605034704987,train
18.2,19.8255,0.04274762125034748,train
18.6,19.889774,0.03350952170958507,train
20.2,19.893133,-0.00765386911511317,train
19.7,19.92657,0.005717631375369806,train
19.7,20.253437,0.01385203150716557,train
19.3,19.587524,0.007393764117804647,train
21.3,19.923658,-0.03338716033340753,train
21.2,20.2874,-0.021997075491328216,train
20.2,18.85891,-0.03433508880064076,train
19.3,19.419313,0.0030815163158788954,train
20.7,19.870857,-0.02043692357048489,train
20.1,20.277287,0.004390739488317225,train
19.8,20.225584,0.010632819270854951,train
20.0,20.83973,0.020561578719751464,train
18.9,20.88874,0.04998250543041123,train
18.2,20.714619,0.06461884905296751,train
19.2,20.420715,0.03081000772842542,train
19.2,20.517056,0.033160935680512905,train
20.3,20.630936,0.008085239993778075,train
20.9,20.72089,-0.004303357636309386,train
20.8,20.813484,0.00032405253592880927,train
21.0,20.917233,-0.0019745455892335438,train
21.6,21.032833,-0.013303532413801557,train
